timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726214359000,3473,第73条请求,200,OK,线程组 1-1,text,true,,460,553,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=dd0fc74e-0dd6-4533-b74c-2a20aa4f7820&t=1726214359000,3473,0,2
1726214362475,3174,第74条请求,200,OK,线程组 1-1,text,true,,825,552,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=d812aebb-3a05-44e1-9b76-0aa105f81ff4&t=1726214362475,3174,0,1
1726214365652,2676,第75条请求,200,OK,线程组 1-1,text,true,,596,572,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=1ced10a9-6c31-4322-9596-1af7e3c5561c&t=1726214365652,2675,0,1
1726214368333,2150,第76条请求,200,OK,线程组 1-1,text,true,,386,597,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=afcce9fd-fd68-4254-a515-3f6c0464a5d5&t=1726214368332,2150,0,1
1726214370485,2627,第77条请求,200,OK,线程组 1-1,text,true,,544,579,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=03f45b64-9907-4833-8f6d-e0db86a8f970&t=1726214370485,2627,0,1
1726214373117,2236,第78条请求,200,OK,线程组 1-1,text,true,,467,586,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7f0a0512-4901-42a2-a525-545c2df539ea&t=1726214373117,2236,0,1
1726214375357,1836,第79条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,626,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0371761a-165f-43db-8ee1-8bf20dcef871&t=1726214375356,1836,0,2
1726214377197,2188,第80条请求,200,OK,线程组 1-1,text,true,,456,597,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2ac87efa-7b3b-4619-8a68-bd95cde6ced7&t=1726214377196,2188,0,1
1726214379388,1997,第81条请求,200,OK,线程组 1-1,text,true,,394,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c0cd02b4-8462-48ca-9f48-2a69dc4cd7e0&t=1726214379387,1996,0,1
1726214381387,2340,第82条请求,200,OK,线程组 1-1,text,true,,640,611,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c54d8281-a774-45f7-99a2-44d0a7bb3258&t=1726214381387,2339,0,2
1726214383730,2125,第83条请求,200,OK,线程组 1-1,text,true,,450,604,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f1adfc80-fba0-4253-80b7-badb0d366932&t=1726214383729,2125,0,1
1726214385857,2359,第84条请求,200,OK,线程组 1-1,text,true,,392,592,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=08c3fef0-2dbd-4ca5-82b4-d0f3e9e85b3d&t=1726214385857,2358,0,1
1726214388219,2281,第85条请求,200,OK,线程组 1-1,text,true,,505,617,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c447c253-33d7-4492-b6f0-b0192e871686&t=1726214388219,2281,0,1
1726214390503,2071,第86条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,626,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=af645a91-4eee-4708-a587-75145d8c76ae&t=1726214390502,2070,0,0
